,vendor_name,address_line_1,city,state,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1028,"Leading with Hearts and Minds LLC","1457 Royce Street",Brooklyn,"New York",11234,40.624506,-73.908001,1,rooftop,1457,"Royce St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1029,"Lean off Taxes, LLC","2361 Nostrand Avenue",Brooklyn,"New York",11210,40.627249,-73.946797,1,rooftop,2361,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1030,"Learn And Explore LLC","330 Neptune Ave.",Brooklyn,"New York",11235,40.580692,-73.965154,1,rooftop,330,"Neptune Ave",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1031,"Learning Ladder Daycare Center, LLC","2082 Utica Avenue",Brooklyn,"New York",11234,40.620927,-73.927282,1,rooftop,2082,"Utica Ave",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1032,"Learning Zone","1729 Rockaway Parkway",Brooklyn,"New York",11236,40.639274,-73.89548,1,rooftop,1729,"Rockaway Pkwy",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1033,"Lee Wertz Inc.","304 Boerum Street",Brooklyn,"New York",11206,40.706665,-73.93537,1,rooftop,304,"Boerum St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1034,"Lefferts Garden Promise, LLC","502 Flatbush Avenue",Brooklyn,"New York",11225,40.6619,-73.961785,1,rooftop,502,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1035,"Legacies of Health","135 Hawthorne St",Brooklyn,"New York",11225,40.657604,-73.955698,1,rooftop,135,"Hawthorne St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1036,"Legacy Leadership Coaching and Consulting, LLC","175 Pearl Street 1st & 3rd Floors",Brooklyn,"New York",11201,40.6996,-73.987698,0.95,rooftop,175,"Pearl St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1037,"Legacy Planners, LLC","1029 Dumont Ave",Brooklyn,"New York",11208,40.668517,-73.880636,1,rooftop,1029,"Dumont Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1038,"LRG International","57 Front Street",Brooklyn,"New York",11201,40.702667,-73.991385,1,rooftop,57,"Front St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1039,"Legal Skills Center LLC","186 Rutland Road",Brooklyn,"New York",11225,40.659029,-73.954589,1,rooftop,186,"Rutland Rd",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1040,"Lektric Installations Corporation","3802 Church Avenue",Brooklyn,"New York",11203,40.651055,-73.941726,1,rooftop,3802,"Church Ave",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1041,"LEMONS & OLIVES, INC.","98a South 4th Street",Brooklyn,"New York",11249,40.71218,-73.963995,1,rooftop,98,"S 4th St",,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1042,"LEMONS & OLIVES, INC.","98a South 4th Street",Brooklyn,"New York",11249,40.71218,-73.963995,1,rooftop,98,"S 4th St",,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1043,Do,"1667 Nostrand Avenue",Brooklyn,"New York",11226,40.645452,-73.948831,1,rooftop,1667,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1044,"Level Eight Architecture Design, PLLC","61 Greenpoint Avenue",Brooklyn,"New York",11222,40.729933,-73.958361,1,rooftop,61,"Greenpoint Ave",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1045,"Level Windows And Doors LLC","147 Prince Street",Brooklyn,"New York",11201,40.692808,-73.982442,1,rooftop,147,"Prince St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1046,"Li Yang Limousine Inc.","578 58th st",Brooklyn,"New York",11220,40.639356,-74.013074,1,rooftop,578,"58th St",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1047,"Liamuiga LLC","928 Fulton St",Brooklyn,"New York",11238,40.682718,-73.963869,1,rooftop,928,"Fulton St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1048,"Liberation-Based Therapy LCSW, PLLC","590 Flatbush Avenue",Brooklyn,"New York",11225,40.659038,-73.960775,1,rooftop,590,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1049,"Carousel Beverages","436 3rd Ave",Brooklyn,"New York",11215,40.67241,-73.990424,1,rooftop,436,"3rd Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1050,"Liberty Contracting and Security Inc","731 Liberty Avenue",Brooklyn,"New York",11208,40.676535,-73.882759,1,rooftop,731,"Liberty Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1051,"Liberty Industrial Gas","600 Smith Street",Brooklyn,"New York",11231,40.670912,-74.000136,1,rooftop,600,"Smith St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1052,"Liberty NY Restoration Inc.","1795 Stillwell Ave",Brooklyn,"New York",11223,40.602855,-73.986223,1,rooftop,1795,"Stillwell Ave",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1053,"Life Care Services, Inc","1723 Avenue M",Brooklyn,"New York",11230,40.618423,-73.957406,1,rooftop,1723,"Ave M",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1054,"Lift Force Consulting Group, Inc.","125 Ocean Avenue",Brooklyn,"New York",11225,40.65996,-73.962542,1,rooftop,125,"Ocean Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1055,"Lightguide LLC","379 Parkside Ave",Brooklyn,"New York",11226,40.655971,-73.957215,1,rooftop,379,"Parkside Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1056,"Lightwire Electric Corp.","2568 East 17th Street",Brooklyn,"New York",11235,40.588557,-73.9527,1,rooftop,2568,"E 17th St",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1057,"Like A Local, LLC","730 Lafayette Ave",Brooklyn,"New York",11221,40.690595,-73.943906,1,rooftop,730,"Lafayette Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1058,"Li'l Robin Design, Inc.","160 Douglass St, Suite 2",Brooklyn,"New York",11217,40.682046,-73.989115,1,rooftop,160,"Douglass St",Ste,2,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1059,"Lila Cafe LLC","911 Dekalb Ave",Brooklyn,"New York",11221,40.69276,-73.940225,1,rooftop,911,"Dekalb Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1060,"Lillian's Professional Services, LLC","474 Marcus Garvey Blvd.",Brooklyn,"New York",11216,40.680542,-73.9377,1,rooftop,474,"Marcus Garvey Blvd",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1061,"Lily Home Improvement Corp.","312 E 7th street",Brooklyn,"New York",11218,40.644368,-73.973094,1,rooftop,312,"E 7th St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1062,"Linden Blvd Plumbing Supplies Corp.","2240 Linden Blvd",Brooklyn,"New York",11207,40.662846,-73.880035,1,rooftop,2240,"Linden Blvd",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1063,"Linearscape Architecture, PLLC","401 8th Avenue",Brooklyn,"New York",11215,40.668598,-73.976614,1,rooftop,401,"8th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1064,"Lintech Electric Inc.","3006 Tilden Avenue",Brooklyn,"New York",11226,40.646791,-73.948717,1,rooftop,3006,"Tilden Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1065,"Lishawns Consulting","720 St. Marks Avenue",Brooklyn,"New York",11216,40.675042,-73.949318,1,rooftop,720,"St Marks Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1066,"Little Sprouts Preschool Inc.","435 Kings Hwy",Brooklyn,"New York",11223,40.604492,-73.973802,1,rooftop,435,"Kings Hwy",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1067,"Little Squid Inc.","251 7th St",Brooklyn,"New York",11215,40.671842,-73.988076,1,rooftop,251,"7th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1068,"Live and Move LLC","1341 East 51st Street",Brooklyn,"New York",11234,40.628039,-73.92664,1,rooftop,1341,"E 51st St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1069,"LIVIN LLC","35 Meadow St",Brooklyn,"New York",11206,40.710958,-73.935776,1,rooftop,35,"Meadow St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1070,"LIVIN LLC","35 Meadow St",Brooklyn,"New York",11206,40.710958,-73.935776,1,rooftop,35,"Meadow St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1071,"Living Above Disorder Consulting","115 Myrtle Avenue",Brooklyn,"New York",11201,40.693714,-73.982039,0.84,nearest_rooftop_match,177,"Myrtle Ave",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1072,"Liz Farrell Landscape Architecture, PLLC","523 6th Ave.",Brooklyn,"New York",11215,40.665346,-73.98596,1,rooftop,523,"6th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1073,"LK CONSTRUCTION OF NY INC.","27 Webster Ave Apt 2L",Brooklyn,"New York",11230,40.629458,-73.97819,1,rooftop,27,"Webster Ave",Apt,2L,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1074,"LL&V INDUSTRIES, LLC","105 Summit St",Brooklyn,"New York",11231,40.682244,-74.002657,1,rooftop,105,"Summit St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1075,"Llewellyn Design Studio, LLC","227 Sullivan Pl",Brooklyn,"New York",11225,40.664661,-73.953261,1,rooftop,227,"Sullivan Pl",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1076,"LMC Connection LLC","903 Drew Street",Brooklyn,"New York",11208,40.666969,-73.860143,1,rooftop,903,"Drew St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1077,"Local Office Landscape And Urban Design","200 10th Street",Brooklyn,"New York",11215,40.670901,-73.991839,1,rooftop,200,"10th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1078,"Local Office Landscape And Urban Design","200 10th Street",Brooklyn,"New York",11215,40.670901,-73.991839,1,rooftop,200,"10th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1079,"Lockeland LLC","565 Kosciuszko Street",Brooklyn,"New York",11221,40.69297,-73.9321,1,rooftop,565,"Kosciuszko St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1080,"Logic Department, LLC","118 8th Ave",Brooklyn,"New York",11215,40.672446,-73.973824,1,rooftop,118,"8th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1081,"Lornaz Tender Care Inc","1777 Flatbush Ave",Brooklyn,"New York",11210,40.626747,-73.940977,1,rooftop,1777,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1082,"Love & Kindness Wellness Services, LLC","108 Kenilworth Place",Brooklyn,"New York",11210,40.633228,-73.949609,1,rooftop,108,"Kenilworth Pl",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1083,"Love Conquers All Salon & Spa, LLC","1709 St. Marks Avenue",Brooklyn,"New York",11233,40.673309,-73.910192,1,rooftop,1709,"St Marks Ave",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1084,"Love Mother Eartha LLC","1170 Ocean Avenue",Brooklyn,"New York",11230,40.633715,-73.958122,1,rooftop,1170,"Ocean Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1085,"Lozano's Welding & Fabrication Services Inc","304 Junius",Brooklyn,"New York",11212,40.667191,-73.902482,1,rooftop,304,"Junius St",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1086,"Lubrano Ciavarra Architects, PLLC","45 Main Street",Brooklyn,"New York",11201,40.702769,-73.990584,1,rooftop,45,"Main St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1087,"Lucky Nephew Construction Services Corp.","2099 Dean Street",Brooklyn,"New York",11233,40.675254,-73.918072,1,rooftop,2099,"Dean St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1088,"Liberation Health Strategies","116 Hancock Street",Brooklyn,"New York",11216,40.682268,-73.951137,1,rooftop,116,"Hancock St",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1089,"Luma Projects, LLC","90 Clinton Ave #2L",Brooklyn,"New York",11205,40.694873,-73.969317,1,rooftop,90,"Clinton Ave",Apt,2L,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1090,"Lumen Gallery Inc.","1740 Ocean Ave",Brooklyn,"New York",11230,40.6195,-73.955779,1,rooftop,1740,"Ocean Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1091,"Luminex Inc.","94 78th Street",Brooklyn,"New York",11209,40.630561,-74.03462,1,rooftop,94,"78th St",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
1092,"Lux Pad Interiors","162 Evergreen Ave",Brooklyn,"New York",11206,40.699059,-73.931245,1,rooftop,162,"Evergreen Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1093,"Luxury Worldwide Transportation, LLC","209 25th Street",Brooklyn,"New York",11232,40.660188,-73.997334,1,rooftop,209,"25th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1094,"Luying Architecture PLLC","302 2nd Street",Brooklyn,"New York",11215,40.674337,-73.984975,1,rooftop,302,"2nd St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1095,"Lyfe Events LLC","999 Atlantic Avenue",Brooklyn,"New York",11238,40.680191,-73.959123,1,rooftop,999,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1096,"Interior Metals","255 48th Street",Brooklyn,"New York",11220,40.649484,-74.01435,1,rooftop,255,"48th St",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1097,"M&S Mechanical, LLC","440 Milford Street",Brooklyn,"New York",11208,40.668088,-73.875412,1,rooftop,440,"Milford St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1098,"M. Bhuiyan Construction Co. Inc.","1149 E 34th St.",Brooklyn,"New York",11210,40.627703,-73.943062,1,rooftop,1149,"E 34th St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1099,"M. Rahman Construction Corp.","1876 Schenectady Avenue",Brooklyn,"New York",11234,40.626679,-73.930813,1,rooftop,1876,"Schenectady Ave",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1100,"M. Rossato Studio, LLC","560 State Street",Brooklyn,"New York",11217,40.685171,-73.978548,1,rooftop,560,"State St",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1101,"M.A.A.T.H Inc","232 East 56th Street",Brooklyn,"New York",11203,40.651357,-73.92469,1,rooftop,232,"E 56th St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1102,"M.Todd Architect, LLC","740 Halsey Street",Brooklyn,"New York",11233,40.684612,-73.924319,1,rooftop,740,"Halsey St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1103,"MacXimum Sheetmetal, LLC","2940 W31st Street",Brooklyn,"New York",11224,40.574373,-73.997822,1,rooftop,2940,"W 31st St",,,Brooklyn,NY,"Kings County",11224,US,"City of New York"
1104,TGHT,"285 Macon Street",Brooklyn,"New York",11216,40.682354,-73.939998,1,rooftop,285,"Macon St",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1105,"Madeline Bank","311 Lincoln Place",Brooklyn,"New York",11238,40.673532,-73.965904,1,rooftop,311,"Lincoln Pl",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1106,Kinderdance,"279 Prospect Park West #1L",Brooklyn,"New York",11215,40.657809,-73.98255,1,rooftop,279,"Prospect Park W",Apt,1L,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1107,"Madison I & E Consulting, LLC","209 Clinton Ave",Brooklyn,"New York",11205,40.69184,-73.968039,1,rooftop,209,"Clinton Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1108,"Madison Group","66 Whipple Street",Brooklyn,"New York",11206,40.70157,-73.944051,1,rooftop,66,"Whipple St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1109,"Magnet Your Event LLC","4714 New Utrecht",Brooklyn,"New York",11219,40.638005,-73.994724,1,rooftop,4714,"New Utrecht Ave",,,Brooklyn,NY,"Kings County",11219,US,"City of New York"
1110,"Mahogany Mental Health Counseling PLLC","26 Court Street",Brooklyn,"New York",11242,40.693338,-73.990857,1,rooftop,26,"Court St",,,Brooklyn,NY,"Kings County",11242,US,"City of New York"
1111,"Main Power Electrical Contracting Corp","67 West St",Brooklyn,"New York",11222,40.728705,-73.959203,1,rooftop,67,"West St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1112,"Maize Valley Trading Inc.","111 Broadway",Brooklyn,"New York",11249,40.710516,-73.964446,1,rooftop,111,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1113,"Majestic Capital Funding, LLC","175 Eastern Parkway",Brooklyn,"New York",11238,40.672051,-73.963052,1,rooftop,175,"Eastern Pkwy",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1114,"Majesty Re-Bar Company, Inc.","2152 Ralph Avenue, # 529",Brooklyn,"New York",11234,40.625135,-73.918198,1,rooftop,2152,"Ralph Ave",#,529,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1115,"Major Contracting Inc","646 Coney Island Avenue",Brooklyn,"New York",11218,40.641625,-73.969683,1,rooftop,646,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1116,"Make Make","45 Main Street",Brooklyn,"New York",11201,40.702769,-73.990584,1,rooftop,45,"Main St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1117,"Makeosity, Inc.","275 Park Avenue",Brooklyn,"New York",11205,40.696109,-73.968135,1,rooftop,275,"Park Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1118,"Making Looks Good Corp.","9027 Fort Hamilton Pkwy",Brooklyn,"New York",11209,40.617589,-74.026698,1,rooftop,9027,"Ft Hamilton Pkwy",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
1119,"Makings Of A Brown Girl  LLC","68 Marcus Garvey Boulevard apt 4E",Brooklyn,"New York",11206,40.69688,-73.9411,1,rooftop,68,"Marcus Garvey Blvd",Apt,4E,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1120,"Maliek Dance Theater LLC","330 Hinsdale Street",Brooklyn,"New York",11207,40.667008,-73.899608,1,rooftop,330,"Hinsdale St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1121,"MaMassage® Brooklyn","603 Bergen St",Brooklyn,"New York",11238,40.679894,-73.969932,1,rooftop,603,"Bergen St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1122,"vonDalwig Architecture","95 Hanson Pl, Unit B",Brooklyn,"New York",11217,40.685693,-73.973763,1,rooftop,95,"Hanson Pl",Unit,B,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1123,"Manning Supply Company Inc.","225 42nd Street",Brooklyn,"New York",11232,40.653379,-74.011737,1,rooftop,225,"42nd St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1124,"Margarita M Suarez","212 30th Street",Brooklyn,"New York",11232,40.656554,-73.999338,1,rooftop,212,"30th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1125,LILOclean,"1776 Dean St",Brooklyn,"New York",11233,40.675575,-73.928976,1,rooftop,1776,"Dean St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1126,"MarketSmiths Content Strategists, LLC","37 Greenpoint Avenue",Brooklyn,"New York",11222,40.729897,-73.958733,1,rooftop,37,"Greenpoint Ave",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1127,"MARLEUT LLC","1247 Atlantic Ave.",Brooklyn,"New York",11216,40.678612,-73.949253,1,rooftop,1247,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1128,"Maroon Strategist LLC","1503 Royce Street",Brooklyn,"New York",11234,40.623775,-73.907553,1,rooftop,1503,"Royce St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1129,"Marovato Industries, Inc.","108 Dobbin Street",Brooklyn,"New York",11222,40.725588,-73.954714,1,rooftop,108,"Dobbin St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1130,"Marte Industrial Services, LLC","1490 Dumont Avenue",Brooklyn,"New York",11208,40.670798,-73.86254,1,rooftop,1490,"Dumont Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1131,"Marvin Andrew's LLC","541 Lincoln Place",Brooklyn,"New York",11238,40.67183,-73.958483,1,rooftop,541,"Lincoln Pl",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1132,"Masala Mama LLC","507 Flatbush Avenue 2nd Floor",Brooklyn,"New York",11225,40.661854,-73.961313,1,rooftop,507,"Flatbush Ave",Fl,2,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1133,"Mask'd Esthetics LLC","81 Willoughby Street",Brooklyn,"New York",11201,40.692269,-73.985859,1,rooftop,81,"Willoughby St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1134,"Mason Catering Services Inc.","1650 Eastern Parkway",Brooklyn,"New York",11233,40.671878,-73.913812,1,range_interpolation,1650,"Eastern Pkwy",,,Brooklyn,NY,"Kings County",11233,US,"TIGER/Line® dataset from the US Census Bureau"
1135,"Massage For Health And Fitness Products","800 East 13th Street Apt A",Brooklyn,"New York",11230,40.629513,-73.96424,1,rooftop,800,"E 13th St",Apt,A,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1136,"Mastercraft Multicolor, Inc.","349 New Lots Avenue",Brooklyn,"New York",11207,40.661527,-73.894087,1,rooftop,349,"New Lots Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1137,"Mastermind General Construction Inc.","144 Weirfield Street",Brooklyn,"New York",11221,40.689625,-73.912367,1,rooftop,144,"Weirfield St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1138,"Mat and Nuri Incorporated","772 Saratoga Avenue",Brooklyn,"New York",11212,40.661838,-73.915711,1,rooftop,772,"Saratoga Ave",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1139,"Shining Light Ventures","1592 E 91st Street",Brooklyn,"New York",11236,40.632229,-73.895988,1,rooftop,1592,"E 91st St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1140,"Maven Electric Inc.","111 Broadway",Brooklyn,"New York",11249,40.710516,-73.964446,1,rooftop,111,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
1141,"MAVRK Studios LLC","151 Van Dyke St",Brooklyn,"New York",11231,40.676006,-74.015373,1,rooftop,151,"Van Dyke St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1142,"Mayas Engineering PLLC","295 Washington Avenue",Brooklyn,"New York",11205,40.690113,-73.965974,1,rooftop,295,"Washington Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1143,"Mayflower Energy Engineering PLLC","485 St Johns Place",Brooklyn,"New York",11238,40.673501,-73.96198,1,rooftop,485,"St Johns Pl",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1144,"Mazzone Paint Center, Inc.","211 Smith Street",Brooklyn,"New York",11201,40.684575,-73.991784,1,rooftop,211,"Smith St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1145,"MBWC Inc","522 Saratoga Ave",Brooklyn,"New York",11212,40.66803,-73.917372,1,rooftop,522,"Saratoga Ave",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1146,"MCC Consulting, Inc.","26 Court Street",Brooklyn,"New York",11242,40.693338,-73.990857,1,rooftop,26,"Court St",,,Brooklyn,NY,"Kings County",11242,US,"City of New York"
1147,"Mcnelly Enterprises Inc.","137 Liberty Avenue",Brooklyn,"New York",11212,40.673215,-73.905157,1,rooftop,137,"Liberty Ave",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1148,"McO Architect","315 Carroll Street",Brooklyn,"New York",11231,40.679452,-73.992134,1,rooftop,315,"Carroll St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1149,"McQuaide Interiors, LLC","649 Metropolitan Ave",Brooklyn,"New York",11211,40.714378,-73.947313,1,rooftop,649,"Metropolitan Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1150,"McQueen & Jordan Enterprises","601 Vandalia Avenue",Brooklyn,"New York",11239,40.657052,-73.870696,1,rooftop,601,"Vandalia Ave",,,Brooklyn,NY,"Kings County",11239,US,"City of New York"
1151,"MDA Capital Partners, LLC","5121 2nd Avenue #4A",Brooklyn,"New York",11232,40.648035,-74.017825,1,rooftop,5121,"2nd Ave",Apt,4A,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1152,"MDA Designgroup Architects and Planners P.C.","874 Carroll Street",Brooklyn,"New York",11215,40.67152,-73.972302,1,rooftop,874,"Carroll St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1153,"Meaningful Purposeful Impactful Design Architecture P.C.","300 Cadman Plaza West",Brooklyn,"New York",11201,40.695024,-73.991027,1,rooftop,300,"Cadman Plz W",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1154,"MeanRed Productions","106 Roebling Street",Brooklyn,"New York",11211,40.715853,-73.955804,1,rooftop,106,"Roebling St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1155,"Meera Joshi LLC","43 East Third Street",Brooklyn,"New York",11218,40.651333,-73.978744,1,rooftop,43,"E 3rd St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1156,"Mega Protective Services, Inc.","269 Barbey Street",Brooklyn,"New York",11207,40.676365,-73.888319,1,rooftop,269,"Barbey St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1157,"Mehmood General Contracting Corp","166 27th Street",Brooklyn,"New York",11232,40.659933,-74.000346,1,rooftop,166,"27th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1158,"Melnia Cordis Law PC","440 East 53rd Street",Brooklyn,"New York",11203,40.64903,-73.927423,1,rooftop,440,"E 53rd St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1159,"Meltek Inc.","5601 2nd Ave, Unit 2A",Brooklyn,"New York",11220,40.645485,-74.020217,1,rooftop,5601,"2nd Ave",Apt,2A,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1160,"Mermaid 29 LLC","29 Melrose Street Apt 2",Brooklyn,"New York",11206,40.698121,-73.935493,1,rooftop,29,"Melrose St",Apt,2,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1161,"Merrick Technical Electric Corp","2568 East 17th St Suite 101",Brooklyn,"New York",11235,40.588557,-73.9527,1,rooftop,2568,"E 17th St",Ste,101,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1162,"Meta Logic Strategic Consulting, LLC","1051 East 84th Street",Brooklyn,"New York",11236,40.634843,-73.907206,1,rooftop,1051,"E 84th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1163,"Metro City Air, LLC","149 20th Street",Brooklyn,"New York",11232,40.663925,-73.996128,1,range_interpolation,149,"20th St",,,Brooklyn,NY,"Kings County",11232,US,"TIGER/Line® dataset from the US Census Bureau"
1164,"Metro Erectors Inc.","5801 Avenue J",Brooklyn,"New York",11234,40.628801,-73.919731,1,rooftop,5801,"Ave J",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1165,"Metrobox Company LLC","351 37 Street",Brooklyn,"New York",11232,40.654317,-74.005744,1,rooftop,351,"37th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
